Biology Sample - Details,,,,,,,,,,,,,,,,,,,,,,,,
Lampung TEST - 2019,,,,,,,,,,,,,,,,,,,,,,,,
As of 19/09/2019 13:10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
sample_date_time,monitor,vessel,location,first_receiver,species,scientific_name,code,berried_type,carapace_width,gonad_maturity_type,sex_type,weight,comments,create_date_time,created_by,update_date_time,updated_by,submit_date_time,validated,validation_date_time,validated_by,validation_comments,id,measurement_id
7/10/2019 13:00,Arbi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"11,5",Not applicable,Male,107,,7/14/2019 6:12,Arbi Monitor,7/14/2019 6:13,Arbi Monitor,7/14/2019 9:21,FALSE,,,,c41a8335-2b10-4f84-832e-7c14854a550a,0a63533e-3a24-4e4f-98a2-92369932b523
7/10/2019 13:00,Yadi Monitor,MGM - D,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10.5,Unknown,Female,64,,7/13/2019 9:16,Yadi Monitor,7/13/2019 9:17,Yadi Monitor,7/13/2019 9:54,FALSE,,,,f28debaa-5698-4dfb-bf2d-0d883e2ecc7c,e33b65fd-9909-48b8-b6fb-2ea2cac714fd
7/10/2019 13:00,Arbi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"8,8",Immature,Female,38,,7/14/2019 6:12,Arbi Monitor,7/14/2019 6:13,Arbi Monitor,7/14/2019 9:21,FALSE,,,,c41a8335-2b10-4f84-832e-7c14854a550a,dd089bab-80d2-468c-87b3-3c6eddee6668
7/10/2019 13:00,Victor Monitor,MS - Darusil,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,9.2,Not applicable,Male,53,,9/8/2019 9:42,Victor Monitor,9/8/2019 9:43,Victor Monitor,9/8/2019 10:34,FALSE,,,,a57d2ba9-d650-4918-944b-656c16b6bdd6,c4341073-a308-4644-844d-7f47316d2b89
7/10/2019 13:00,Arbi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,5",Not applicable,Male,54,,7/14/2019 6:12,Arbi Monitor,7/14/2019 6:13,Arbi Monitor,7/14/2019 9:21,FALSE,,,,c41a8335-2b10-4f84-832e-7c14854a550a,ec40e602-2ba1-42d8-96fb-1c176e8a273a
7/10/2019 13:00,Arbi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"8,2",Immature,Female,32,,7/14/2019 6:12,Arbi Monitor,7/14/2019 6:13,Arbi Monitor,7/14/2019 9:21,FALSE,,,,c41a8335-2b10-4f84-832e-7c14854a550a,3a9275a5-766d-4d8a-b09f-2a1ade791524
7/10/2019 13:00,Yadi Monitor,MGM - D1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.2,Not applicable,Male,92,,7/13/2019 9:06,Yadi Monitor,7/13/2019 9:07,Yadi Monitor,7/13/2019 9:54,FALSE,,,,87aaa7c4-b3ee-4bec-a929-fa9634cb3588,c50b8f7a-2af6-4539-a9a4-2a82d2a5e9d4
7/10/2019 13:00,Yadi Monitor,MGM - D,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11.1,Unknown,Female,88,,7/13/2019 9:16,Yadi Monitor,7/13/2019 9:17,Yadi Monitor,7/13/2019 9:54,FALSE,,,,f28debaa-5698-4dfb-bf2d-0d883e2ecc7c,c32aa820-aacf-4e1a-bbcb-87a0faafccf3
7/10/2019 13:00,Yadi Monitor,MGM - D,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11.5,Unknown,Female,104,,7/13/2019 9:16,Yadi Monitor,7/13/2019 9:17,Yadi Monitor,7/13/2019 9:54,FALSE,,,,f28debaa-5698-4dfb-bf2d-0d883e2ecc7c,eb9aa7c1-3e61-4d08-9e32-06af2ce1151c
7/10/2019 13:00,Yadi Monitor,MGM - D,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,12.5,Not applicable,Male,143,,7/13/2019 9:16,Yadi Monitor,7/13/2019 9:17,Yadi Monitor,7/13/2019 9:54,FALSE,,,,f28debaa-5698-4dfb-bf2d-0d883e2ecc7c,6331a7cb-b747-43bb-82e5-4ac0cdc4bed1
7/10/2019 13:00,Yadi Monitor,MGM - D,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,13.1,Not applicable,Male,157,,7/13/2019 9:16,Yadi Monitor,7/13/2019 9:17,Yadi Monitor,7/13/2019 9:54,FALSE,,,,f28debaa-5698-4dfb-bf2d-0d883e2ecc7c,eb85f0a7-3997-4636-a75d-ed57020d6144
7/10/2019 13:00,Arbi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10,Immature,Female,57,,7/14/2019 6:12,Arbi Monitor,7/14/2019 6:13,Arbi Monitor,7/14/2019 9:21,FALSE,,,,c41a8335-2b10-4f84-832e-7c14854a550a,94963102-446e-458c-af56-4ce8766fb1bc
7/9/2019 13:00,Victor Monitor,Unknown / Not listed,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,13,Mature,Female,156,nama kapal : andika,9/8/2019 9:39,Victor Monitor,9/8/2019 9:40,Victor Monitor,9/8/2019 10:34,FALSE,,,,fa00f959-68c4-4009-a05d-5a9f97a7c08d,7d4152d1-69d2-48da-b6bc-717dc273053b
7/9/2019 13:00,Victor Monitor,Unknown / Not listed,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,13.3,Not applicable,Male,162,nama kapal : andika,9/8/2019 9:39,Victor Monitor,9/8/2019 9:40,Victor Monitor,9/8/2019 10:34,FALSE,,,,fa00f959-68c4-4009-a05d-5a9f97a7c08d,eaddc4a2-dee0-4c4d-902d-3b5220a9dc0b
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.5,Not applicable,Male,103,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,7461c665-94d8-46d9-ae67-ad9dfe945837
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"11,5",Not applicable,Male,95,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,a5b0d759-153f-4b28-90a1-fb93d0529ce9
7/9/2019 13:00,Victor Monitor,Unknown / Not listed,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11.5,Not applicable,Male,120,nama kapal : andika,9/8/2019 9:39,Victor Monitor,9/8/2019 9:40,Victor Monitor,9/8/2019 10:34,FALSE,,,,fa00f959-68c4-4009-a05d-5a9f97a7c08d,2528c68a-67b5-4cad-8c06-972947d06269
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,5",Not applicable,Male,144,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,f05725cd-2b42-4480-87b4-5ecd8f4c3556
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.6,Not applicable,Male,134,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,4ff035c4-0d76-4848-8f23-c657c037c5ae
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,12.5,Unknown,Female,129,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,d934e4f0-40c0-4356-ba35-e2a18a35a762
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,13,Unknown,Female,145,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,a2058a22-12d0-4f4d-8e70-41729d16c3c2
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,5",Not applicable,Male,60,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,ca11228f-5061-4e64-a717-58163a96c638
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"13,4",Not applicable,Male,170,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,a47c51f4-f394-4123-91fa-dd953c53558d
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,14.5,Not applicable,Male,245,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,c9e7ff28-f8c7-48b9-9892-0bfcebd1962b
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,9.5,Not applicable,Female,53,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,1d5f2efa-3457-4f96-ae40-e7ea390c3d26
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"11,9",Not applicable,Male,108,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,50d363b6-ef68-408e-81ce-1c02f4e399bc
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10.6,Unknown,Female,82,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,1ee87c44-8d4a-4080-b781-2fa2d3901a19
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"13,5",Unknown,Female,140,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,76ef812d-01f3-4cf9-9493-1747b92d107b
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,82,Not applicable,Female,41,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,4d22be87-5b56-4e44-bafc-5fd3b674c963
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,5",Not applicable,Male,135,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,8a7ac46c-9654-459c-9906-b566febffc51
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11,Not applicable,Female,80,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,08bd2023-6982-4e38-9cbb-7160b7bf6c3d
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,8,Not applicable,Female,30,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,aca4ae1d-b0d3-43c2-b1f3-5f9c9b55b542
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,12.6,Not applicable,Female,126,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,12b3c65e-5e8c-40a1-b883-fc4ce8a8d959
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"7,3",Unknown,Female,24,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,0b576706-0073-4849-aae2-62d23d54c731
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10,Not applicable,Female,60,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,1aadc9a6-f452-48cf-a289-84b6dee63181
7/9/2019 13:00,Victor Monitor,Unknown / Not listed,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,12.5,Not applicable,Male,146,nama kapal : andika,9/8/2019 9:39,Victor Monitor,9/8/2019 9:40,Victor Monitor,9/8/2019 10:34,FALSE,,,,fa00f959-68c4-4009-a05d-5a9f97a7c08d,69dcafd6-cdfb-4749-a6b7-02abd5134533
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"13,4",Not applicable,Male,170,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,62c80a7c-e51f-440b-bac9-cd8038dc4bc7
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,5",Unknown,Female,51,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,9582eca7-ec3b-4d2c-a411-27a2b575d6c8
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,12.9,Not applicable,Female,192,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,21381f98-9e45-4fdf-bf3e-dfa933209421
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,5",Not applicable,Male,54,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,0bb529ae-d0de-44e2-b262-bb1dc1f97b3d
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.6,Not applicable,Male,115,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,bc9829e8-4f37-4eaf-bfc7-db724e2d8a9c
7/9/2019 13:00,Victor Monitor,Unknown / Not listed,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,9.5,Not applicable,Male,58,nama kapal : andika,9/8/2019 9:39,Victor Monitor,9/8/2019 9:40,Victor Monitor,9/8/2019 10:34,FALSE,,,,fa00f959-68c4-4009-a05d-5a9f97a7c08d,e0cf84a7-9eb4-49e8-b3ea-f82e8041d5c0
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"13,5",Unknown,Female,153,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,9dccc6ee-e0a6-42f3-9e39-f249b74d65c2
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"10,5",Unknown,Female,85,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,40bedab4-0b44-4921-96f2-cdb511b0f981
7/9/2019 13:00,Victor Monitor,Unknown / Not listed,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11.6,Not applicable,Male,124,nama kapal : andika,9/8/2019 9:39,Victor Monitor,9/8/2019 9:40,Victor Monitor,9/8/2019 10:34,FALSE,,,,fa00f959-68c4-4009-a05d-5a9f97a7c08d,d18cb6af-559c-43ac-a816-7dc976113531
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.5,Not applicable,Male,98,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,12ffb20a-85bc-4cba-beb9-f64bb6c70bb3
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,5",Not applicable,Male,58,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,fb479537-866c-491d-9b37-6ede4adf756c
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,9,Unknown,Female,50,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,9e49aa08-3d49-4121-af47-63b3d77a7e0c
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,16,Not applicable,Male,313,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,6984e408-4891-4f79-9a44-4f5f2f3a71eb
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"10,3",Not applicable,Male,73,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,3638818a-6f31-4891-9329-51505d01b52e
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"10,2",Not applicable,Male,71,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,598ac74f-bc3b-49ab-86db-1bdfb537e089
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10,Not applicable,Female,71,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,a816e39e-a8a6-44fd-8245-3d43b74ea5a1
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11.5,Not applicable,Female,92,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,16558289-abfb-4cd4-9336-d51e1f7a7286
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"11,5",Unknown,Female,88,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,8e390567-4fb1-466e-871d-a8ac7d32ced9
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,8.8,Not applicable,Female,41,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,648d424e-a821-43a9-bff1-0d0b1f72a2d6
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,12,Not applicable,Male,121,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,08d85ada-bfaa-44d8-af3d-094c44bd9a3e
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Not applicable,11.9,Not applicable,Male,121,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,ba2f24ae-1f9e-44ba-923f-290ecc8cf302
7/9/2019 13:00,Yadi Monitor,MGM - L1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11,Not applicable,Female,71,,7/10/2019 10:05,Yadi Monitor,7/10/2019 10:06,Yadi Monitor,7/10/2019 10:11,FALSE,,,,c1ab3ff6-6477-4182-b23d-f397b6ba2a08,1d51f593-fa9c-40c4-a6cf-41348048e610
7/9/2019 13:00,Yadi Monitor,MGM - Q,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,Unknown,14,Unknown,Female,159,,7/10/2019 9:58,Yadi Monitor,7/10/2019 9:59,Yadi Monitor,7/10/2019 10:11,FALSE,,,,99d94f30-118b-4bf8-b36d-07d188a68823,52a9a950-421c-4083-8546-c75e41b6098f
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10,Unknown,Female,58,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,76c9e6c5-3e9c-4389-b434-a6a0b4b221ff
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,1",Not applicable,Male,122,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,376aaeea-71fb-41df-a247-0f732802abe1
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,11,Not applicable,Male,81,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,380d54ef-1668-4b01-b7b0-6b17c2b5a578
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"9,6",Unknown,Female,49,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,779999c0-cd9c-40db-8c51-d174c552e408
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"11,2",Not applicable,Male,96,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,fba8a0c1-1a92-47a2-913e-051cfe8f7269
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,12,Not applicable,Male,116,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,21f13173-11d4-4bdf-9de5-27e5ee018601
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,10,Unknown,Female,61,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,634d0839-e834-4652-b0ec-f8b2545ee1f5
7/9/2019 13:00,Arbi Monitor,MGM - C1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,"12,8",Unknown,Female,145,,7/10/2019 9:33,Arbi Monitor,7/10/2019 9:33,Arbi Monitor,7/10/2019 10:11,FALSE,,,,16b9fc00-76e2-41d9-b6f0-104db11538af,c4456eca-7d25-452e-a7b5-92ba17dc5594
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,8,Unknown,Female,33,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,03193888-6509-4858-9aa7-c010dbef0b16
7/9/2019 13:00,Victor Monitor,Unknown / Not listed,Margasari,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,13,Not applicable,Male,142,nama kapal : andika,9/8/2019 9:39,Victor Monitor,9/8/2019 9:40,Victor Monitor,9/8/2019 10:34,FALSE,,,,fa00f959-68c4-4009-a05d-5a9f97a7c08d,9fd1c71f-8778-4dfe-b347-0a140457c1c9
7/9/2019 13:00,Arbi Monitor,MGM - A1,MGM,First Receiver/Buyer,Blue swimming crab,Portunus pelagicus,,No,14,Not applicable,Male,215,,7/10/2019 9:40,Arbi Monitor,7/10/2019 9:40,Arbi Monitor,7/10/2019 10:11,FALSE,,,,087014a6-254c-4cf1-a89f-4c9b0bfbda38,0e93c2b9-6f27-4d61-8a26-977fb5c38bc7
